[ -1  -2  -2  -2  -2  -1  0 ]	41/-58
[ 1  2  2  2  1  2  0 ]	24/65
[ -1  -2  -2  -2  -1  -2  0 ]	24/-65
[ 1  2  2  2  1  1  1 ]	65/41
[ -1  -2  -2  -2  -1  -1  -1 ]	65/-41
[ 1  2  2  1  4 ]	47/10
[ -1  -2  -2  -1  -4 ]	47/-10
[ 1  2  2  1  3  1  0 ]	37/47
[ -1  -2  -2  -1  -3  -1  0 ]	37/-47
[ 1  2  2  1  2  2  0 ]	27/64
[ -1  -2  -2  -1  -2  -2  0 ]	27/-64
[ 1  2  2  1  2  1  1 ]	64/37
[ -1  -2  -2  -1  -2  -1  -1 ]	64/-37
[ 1  2  2  1  1  3  0 ]	17/61
[ -1  -2  -2  -1  -1  -3  0 ]	17/-61
[ 1  2  2  1  1  2  1 ]	61/44
[ -1  -2  -2  -1  -1  -2  -1 ]	61/-44
[ 1  2  2  1  1  1  2 ]	71/27
[ -1  -2  -2  -1  -1  -1  -2 ]	71/-27
[ 1  2  2  1  1  1  1  1  0 ]	44/71
[ -1  -2  -2  -1  -1  -1  -1  -1  0 ]	44/-71
[ 1  2  1  6  0 ]	4/27
[ -1  -2  -1  -6  0 ]	4/-27
[ 1  2  1  5  1 ]	27/23
[ -1  -2  -1  -5  -1 ]	27/-23
[ 1  2  1  4  2 ]	42/19
[ -1  -2  -1  -4  -2 ]	42/-19
[ 1  2  1  4  1  1  0 ]	23/42
[ -1  -2  -1  -4  -1  -1  0 ]	23/-42
[ 1  2  1  3  3 ]	49/15
[ -1  -2  -1  -3  -3 ]	49/-15
[ 1  2  1  3  2  1  0 ]	34/49
[ -1  -2  -1  -3  -2  -1  0 ]	34/-49
[ 1  2  1  3  1  2  0 ]	19/53
[ -1  -2  -1  -3  -1  -2  0 ]	19/-53
[ 1  2  1  3  1  1  1 ]	53/34
[ -1  -2  -1  -3  -1  -1  -1 ]	53/-34
[ 1  2  1  2  4 ]	48/11
[ -1  -2  -1  -2  -4 ]	48/-11
[ 1  2  1  2  3  1  0 ]	37/48
[ -1  -2  -1  -2  -3  -1  0 ]	37/-48
[ 1  2  1  2  2  2  0 ]	26/63
[ -1  -2  -1  -2  -2  -2  0 ]	26/-63
[ 1  2  1  2  2  1  1 ]	63/37
[ -1  -2  -1  -2  -2  -1  -1 ]	63/-37
[ 1  2  1  2  1  3  0 ]	15/56
[ -1  -2  -1  -2  -1  -3  0 ]	15/-56
[ 1  2  1  2  1  2  1 ]	56/41
[ -1  -2  -1  -2  -1  -2  -1 ]	56/-41
[ 1  2  1  2  1  1  2 ]	67/26
[ -1  -2  -1  -2  -1  -1  -2 ]	67/-26
[ 1  2  1  2  1  1  1  1  0 ]	41/67
[ -1  -2  -1  -2  -1  -1  -1  -1  0 ]	41/-67
[ 1  2  1  1  5 ]	39/7
[ -1  -2  -1  -1  -5 ]	39/-7
[ 1  2  1  1  4  1  0 ]	32/39
[ -1  -2  -1  -1  -4  -1  0 ]	32/-39
[ 1  2  1  1  3  2  0 ]	25/57
[ -1  -2  -1  -1  -3  -2  0 ]	25/-57
[ 1  2  1  1  3  1  1 ]	57/32
[ -1  -2  -1  -1  -3  -1  -1 ]	57/-32
[ 1  2  1  1  2  3  0 ]	18/61
[ -1  -2  -1  -1  -2  -3  0 ]	18/-61
[ 1  2  1  1  2  2  1 ]	61/43
[ -1  -2  -1  -1  -2  -2  -1 ]	61/-43
[ 1  2  1  1  2  1  2 ]	68/25
[ -1  -2  -1  -1  -2  -1  -2 ]	68/-25
[ 1  2  1  1  2  1  1  1  0 ]	43/68
[ -1  -2  -1  -1  -2  -1  -1  -1  0 ]	43/-68
[ 1  2  1  1  1  4  0 ]	11/51
[ -1  -2  -1  -1  -1  -4  0 ]	11/-51
[ 1  2  1  1  1  3  1 ]	51/40
[ -1  -2  -1  -1  -1  -3  -1 ]	51/-40
[ 1  2  1  1  1  2  2 ]	69/29
[ -1  -2  -1  -1  -1  -2  -2 ]	69/-29
[ 1  2  1  1  1  2  1  1  0 ]	40/69
[ -1  -2  -1  -1  -1  -2  -1  -1  0 ]	40/-69
[ 1  2  1  1  1  1  3 ]	65/18
[ -1  -2  -1  -1  -1  -1  -3 ]	65/-18
[ 1  2  1  1  1  1  2  1  0 ]	47/65
[ -1  -2  -1  -1  -1  -1  -2  -1  0 ]	47/-65
[ 1  2  1  1  1  1  1  2  0 ]	29/76
[ -1  -2  -1  -1  -1  -1  -1  -2  0 ]	29/-76
[ 1  2  1  1  1  1  1  1  1 ]	76/47
[ -1  -2  -1  -1  -1  -1  -1  -1  -1 ]	76/-47
[ 1  1  8 ]	17/2
[ -1  -1  -8 ]	17/-2
[ 1  1  7  1  0 ]	15/17
[ -1  -1  -7  -1  0 ]	15/-17
[ 1  1  6  2  0 ]	13/28
[ -1  -1  -6  -2  0 ]	13/-28
[ 1  1  6  1  1 ]	28/15
[ -1  -1  -6  -1  -1 ]	28/-15
[ 1  1  5  3  0 ]	11/35
[ -1  -1  -5  -3  0 ]	11/-35
[ 1  1  5  2  1 ]	35/24
[ -1  -1  -5  -2  -1 ]	35/-24
[ 1  1  5  1  2 ]	37/13
[ -1  -1  -5  -1  -2 ]	37/-13
[ 1  1  5  1  1  1  0 ]	24/37
[ -1  -1  -5  -1  -1  -1  0 ]	24/-37
[ 1  1  4  4  0 ]	9/38
[ -1  -1  -4  -4  0 ]	9/-38
[ 1  1  4  3  1 ]	38/29
[ -1  -1  -4  -3  -1 ]	38/-29
[ 1  1  4  2  2 ]	49/20
[ -1  -1  -4  -2  -2 ]	49/-20
[ 1  1  4  2  1  1  0 ]	29/49
[ -1  -1  -4  -2  -1  -1  0 ]	29/-49
[ 1  1  4  1  3 ]	42/11
[ -1  -1  -4  -1  -3 ]	42/-11
[ 1  1  4  1  2  1  0 ]	31/42
[ -1  -1  -4  -1  -2  -1  0 ]	31/-42
[ 1  1  4  1  1  2  0 ]	20/51
[ -1  -1  -4  -1  -1  -2  0 ]	20/-51
[ 1  1  4  1  1  1  1 ]	51/31
[ -1  -1  -4  -1  -1  -1  -1 ]	51/-31
[ 1  1  3  5  0 ]	7/37
[ -1  -1  -3  -5  0 ]	7/-37
[ 1  1  3  4  1 ]	37/30
[ -1  -1  -3  -4  -1 ]	37/-30
[ 1  1  3  3  2 ]	53/23
[ -1  -1  -3  -3  -2 ]	53/-23
[ 1  1  3  3  1  1  0 ]	30/53
[ -1  -1  -3  -3  -1  -1  0 ]	30/-53
[ 1  1  3  2  3 ]	55/16
[ -1  -1  -3  -2  -3 ]	55/-16
[ 1  1  3  2  2  1  0 ]	39/55
[ -1  -1  -3  -2  -2  -1  0 ]	39/-55
[ 1  1  3  2  1  2  0 ]	23/62
[ -1  -1  -3  -2  -1  -2  0 ]	23/-62
[ 1  1  3  2  1  1  1 ]	62/39
[ -1  -1  -3  -2  -1  -1  -1 ]	62/-39
[ 1  1  3  1  4 ]	43/9
[ -1  -1  -3  -1  -4 ]	43/-9
[ 1  1  3  1  3  1  0 ]	34/43
[ -1  -1  -3  -1  -3  -1  0 ]	34/-43
[ 1  1  3  1  2  2  0 ]	25/59
[ -1  -1  -3  -1  -2  -2  0 ]	25/-59
[ 1  1  3  1  2  1  1 ]	59/34
[ -1  -1  -3  -1  -2  -1  -1 ]	59/-34
[ 1  1  3  1  1  3  0 ]	16/57
[ -1  -1  -3  -1  -1  -3  0 ]	16/-57
[ 1  1  3  1  1  2  1 ]	57/41
[ -1  -1  -3  -1  -1  -2  -1 ]	57/-41
[ 1  1  3  1  1  1  2 ]	66/25
[ -1  -1  -3  -1  -1  -1  -2 ]	66/-25
[ 1  1  3  1  1  1  1  1  0 ]	41/66
[ -1  -1  -3  -1  -1  -1  -1  -1  0 ]	41/-66
[ 1  1  2  6  0 ]	5/32
[ -1  -1  -2  -6  0 ]	5/-32
[ 1  1  2  5  1 ]	32/27
[ -1  -1  -2  -5  -1 ]	32/-27
[ 1  1  2  4  2 ]	49/22
[ -1  -1  -2  -4  -2 ]	49/-22
[ 1  1  2  4  1  1  0 ]	27/49
[ -1  -1  -2  -4  -1  -1  0 ]	27/-49
[ 1  1  2  3  3 ]	56/17
[ -1  -1  -2  -3  -3 ]	56/-17
[ 1  1  2  3  2  1  0 ]	39/56
[ -1  -1  -2  -3  -2  -1  0 ]	39/-56
[ 1  1  2  3  1  2  0 ]	22/61
[ -1  -1  -2  -3  -1  -2  0 ]	22/-61
[ 1  1  2  3  1  1  1 ]	61/39
[ -1  -1  -2  -3  -1  -1  -1 ]	61/-39
[ 1  1  2  2  4 ]	53/12
[ -1  -1  -2  -2  -4 ]	53/-12
[ 1  1  2  2  3  1  0 ]	41/53
[ -1  -1  -2  -2  -3  -1  0 ]	41/-53
[ 1  1  2  2  2  2  0 ]	29/70
[ -1  -1  -2  -2  -2  -2  0 ]	29/-70
[ 1  1  2  2  2  1  1 ]	70/41
[ -1  -1  -2  -2  -2  -1  -1 ]	70/-41
[ 1  1  2  2  1  3  0 ]	17/63
[ -1  -1  -2  -2  -1  -3  0 ]	17/-63
[ 1  1  2  2  1  2  1 ]	63/46
[ -1  -1  -2  -2  -1  -2  -1 ]	63/-46
[ 1  1  2  2  1  1  2 ]	75/29
[ -1  -1  -2  -2  -1  -1  -2 ]	75/-29
[ 1  1  2  2  1  1  1  1  0 ]	46/75
[ -1  -1  -2  -2  -1  -1  -1  -1  0 ]	46/-75
[ 1  1  2  1  5 ]	40/7
[ -1  -1  -2  -1  -5 ]	40/-7
[ 1  1  2  1  4  1  0 ]	33/40
[ -1  -1  -2  -1  -4  -1  0 ]	33/-40
[ 1  1  2  1  3  2  0 ]	26/59
[ -1  -1  -2  -1  -3  -2  0 ]	26/-59
[ 1  1  2  1  3  1  1 ]	59/33
[ -1  -1  -2  -1  -3  -1  -1 ]	59/-33
[ 1  1  2  1  2  3  0 ]	19/64
[ -1  -1  -2  -1  -2  -3  0 ]	19/-64
[ 1  1  2  1  2  2  1 ]	64/45
[ -1  -1  -2  -1  -2  -2  -1 ]	64/-45
[ 1  1  2  1  2  1  2 ]	71/26
[ -1  -1  -2  -1  -2  -1  -2 ]	71/-26
[ 1  1  2  1  2  1  1  1  0 ]	45/71
[ -1  -1  -2  -1  -2  -1  -1  -1  0 ]	45/-71
[ 1  1  2  1  1  4  0 ]	12/55
[ -1  -1  -2  -1  -1  -4  0 ]	12/-55
[ 1  1  2  1  1  3  1 ]	55/43
[ -1  -1  -2  -1  -1  -3  -1 ]	55/-43
[ 1  1  2  1  1  2  2 ]	74/31
[ -1  -1  -2  -1  -1  -2  -2 ]	74/-31
[ 1  1  2  1  1  2  1  1  0 ]	43/74
[ -1  -1  -2  -1  -1  -2  -1  -1  0 ]	43/-74
[ 1  1  2  1  1  1  3 ]	69/19
[ -1  -1  -2  -1  -1  -1  -3 ]	69/-19
[ 1  1  2  1  1  1  2  1  0 ]	50/69
[ -1  -1  -2  -1  -1  -1  -2  -1  0 ]	50/-69
[ 1  1  2  1  1  1  1  2  0 ]	31/81
[ -1  -1  -2  -1  -1  -1  -1  -2  0 ]	31/-81
[ 1  1  2  1  1  1  1  1  1 ]	81/50
[ -1  -1  -2  -1  -1  -1  -1  -1  -1 ]	81/-50
[ 1  1  1  7  0 ]	3/23
[ -1  -1  -1  -7  0 ]	3/-23
[ 1  1  1  6  1 ]	23/20
[ -1  -1  -1  -6  -1 ]	23/-20
[ 1  1  1  5  2 ]	37/17
[ -1  -1  -1  -5  -2 ]	37/-17
[ 1  1  1  5  1  1  0 ]	20/37
[ -1  -1  -1  -5  -1  -1  0 ]	20/-37
[ 1  1  1  4  3 ]	45/14
[ -1  -1  -1  -4  -3 ]	45/-14
[ 1  1  1  4  2  1  0 ]	31/45
[ -1  -1  -1  -4  -2  -1  0 ]	31/-45
[ 1  1  1  4  1  2  0 ]	17/48
[ -1  -1  -1  -4  -1  -2  0 ]	17/-48
[ 1  1  1  4  1  1  1 ]	48/31
[ -1  -1  -1  -4  -1  -1  -1 ]	48/-31
[ 1  1  1  3  4 ]	47/11
[ -1  -1  -1  -3  -4 ]	47/-11
[ 1  1  1  3  3  1  0 ]	36/47
[ -1  -1  -1  -3  -3  -1  0 ]	36/-47
[ 1  1  1  3  2  2  0 ]	25/61
[ -1  -1  -1  -3  -2  -2  0 ]	25/-61
[ 1  1  1  3  2  1  1 ]	61/36
[ -1  -1  -1  -3  -2  -1  -1 ]	61/-36
[ 1  1  1  3  1  3  0 ]	14/53
[ -1  -1  -1  -3  -1  -3  0 ]	14/-53
[ 1  1  1  3  1  2  1 ]	53/39
[ -1  -1  -1  -3  -1  -2  -1 ]	53/-39
[ 1  1  1  3  1  1  2 ]	64/25
[ -1  -1  -1  -3  -1  -1  -2 ]	64/-25
[ 1  1  1  3  1  1  1  1  0 ]	39/64
[ -1  -1  -1  -3  -1  -1  -1  -1  0 ]	39/-64
[ 1  1  1  2  5 ]	43/8
[ -1  -1  -1  -2  -5 ]	43/-8
[ 1  1  1  2  4  1  0 ]	35/43
[ -1  -1  -1  -2  -4  -1  0 ]	35/-43
[ 1  1  1  2  3  2  0 ]	27/62
[ -1  -1  -1  -2  -3  -2  0 ]	27/-62
[ 1  1  1  2  3  1  1 ]	62/35
[ -1  -1  -1  -2  -3  -1  -1 ]	62/-35
[ 1  1  1  2  2  3  0 ]	19/65
[ -1  -1  -1  -2  -2  -3  0 ]	19/-65
[ 1  1  1  2  2  2  1 ]	65/46
[ -1  -1  -1  -2  -2  -2  -1 ]	65/-46
[ 1  1  1  2  2  1  2 ]	73/27
[ -1  -1  -1  -2  -2  -1  -2 ]	73/-27
[ 1  1  1  2  2  1  1  1  0 ]	46/73
[ -1  -1  -1  -2  -2  -1  -1  -1  0 ]	46/-73
[ 1  1  1  2  1  4  0 ]	11/52
[ -1  -1  -1  -2  -1  -4  0 ]	11/-52
[ 1  1  1  2  1  3  1 ]	52/41
[ -1  -1  -1  -2  -1  -3  -1 ]	52/-41
[ 1  1  1  2  1  2  2 ]	71/30
[ -1  -1  -1  -2  -1  -2  -2 ]	71/-30
[ 1  1  1  2  1  2  1  1  0 ]	41/71
[ -1  -1  -1  -2  -1  -2  -1  -1  0 ]	41/-71
[ 1  1  1  2  1  1  3 ]	68/19
[ -1  -1  -1  -2  -1  -1  -3 ]	68/-19
[ 1  1  1  2  1  1  2  1  0 ]	49/68
[ -1  -1  -1  -2  -1  -1  -2  -1  0 ]	49/-68
[ 1  1  1  2  1  1  1  2  0 ]	30/79
[ -1  -1  -1  -2  -1  -1  -1  -2  0 ]	30/-79
[ 1  1  1  2  1  1  1  1  1 ]	79/49
[ -1  -1  -1  -2  -1  -1  -1  -1  -1 ]	79/-49
[ 1  1  1  1  6 ]	33/5
[ -1  -1  -1  -1  -6 ]	33/-5
[ 1  1  1  1  5  1  0 ]	28/33
[ -1  -1  -1  -1  -5  -1  0 ]	28/-33
[ 1  1  1  1  4  2  0 ]	23/51
[ -1  -1  -1  -1  -4  -2  0 ]	23/-51
[ 1  1  1  1  4  1  1 ]	51/28
[ -1  -1  -1  -1  -4  -1  -1 ]	51/-28
[ 1  1  1  1  3  3  0 ]	18/59
[ -1  -1  -1  -1  -3  -3  0 ]	18/-59
[ 1  1  1  1  3  2  1 ]	59/41
[ -1  -1  -1  -1  -3  -2  -1 ]	59/-41
[ 1  1  1  1  3  1  2 ]	64/23
[ -1  -1  -1  -1  -3  -1  -2 ]	64/-23
[ 1  1  1  1  3  1  1  1  0 ]	41/64
[ -1  -1  -1  -1  -3  -1  -1  -1  0 ]	41/-64
[ 1  1  1  1  2  4  0 ]	13/57
[ -1  -1  -1  -1  -2  -4  0 ]	13/-57
[ 1  1  1  1  2  3  1 ]	57/44
[ -1  -1  -1  -1  -2  -3  -1 ]	57/-44
[ 1  1  1  1  2  2  2 ]	75/31
[ -1  -1  -1  -1  -2  -2  -2 ]	75/-31
[ 1  1  1  1  2  2  1  1  0 ]	44/75
[ -1  -1  -1  -1  -2  -2  -1  -1  0 ]	44/-75
[ 1  1  1  1  2  1  3 ]	67/18
[ -1  -1  -1  -1  -2  -1  -3 ]	67/-18
[ 1  1  1  1  2  1  2  1  0 ]	49/67
[ -1  -1  -1  -1  -2  -1  -2  -1  0 ]	49/-67
[ 1  1  1  1  2  1  1  2  0 ]	31/80
[ -1  -1  -1  -1  -2  -1  -1  -2  0 ]	31/-80
[ 1  1  1  1  2  1  1  1  1 ]	80/49
[ -1  -1  -1  -1  -2  -1  -1  -1  -1 ]	80/-49
[ 1  1  1  1  1  5  0 ]	8/45
[ -1  -1  -1  -1  -1  -5  0 ]	8/-45
[ 1  1  1  1  1  4  1 ]	45/37
[ -1  -1  -1  -1  -1  -4  -1 ]	45/-37
[ 1  1  1  1  1  3  2 ]	66/29
[ -1  -1  -1  -1  -1  -3  -2 ]	66/-29
[ 1  1  1  1  1  3  1  1  0 ]	37/66
[ -1  -1  -1  -1  -1  -3  -1  -1  0 ]	37/-66
[ 1  1  1  1  1  2  3 ]	71/21
[ -1  -1  -1  -1  -1  -2  -3 ]	71/-21
[ 1  1  1  1  1  2  2  1  0 ]	50/71
[ -1  -1  -1  -1  -1  -2  -2  -1  0 ]	50/-71
[ 1  1  1  1  1  2  1  2  0 ]	29/79
[ -1  -1  -1  -1  -1  -2  -1  -2  0 ]	29/-79
[ 1  1  1  1  1  2  1  1  1 ]	79/50
[ -1  -1  -1  -1  -1  -2  -1  -1  -1 ]	79/-50
[ 1  1  1  1  1  1  4 ]	60/13
[ -1  -1  -1  -1  -1  -1  -4 ]	60/-13
[ 1  1  1  1  1  1  3  1  0 ]	47/60
[ -1  -1  -1  -1  -1  -1  -3  -1  0 ]	47/-60
[ 1  1  1  1  1  1  2  2  0 ]	34/81
[ -1  -1  -1  -1  -1  -1  -2  -2  0 ]	34/-81
[ 1  1  1  1  1  1  2  1  1 ]	81/47
[ -1  -1  -1  -1  -1  -1  -2  -1  -1 ]	81/-47
[ 1  1  1  1  1  1  1  3  0 ]	21/76
[ -1  -1  -1  -1  -1  -1  -1  -3  0 ]	21/-76
[ 1  1  1  1  1  1  1  2  1 ]	76/55
[ -1  -1  -1  -1  -1  -1  -1  -2  -1 ]	76/-55
[ 1  1  1  1  1  1  1  1  2 ]	89/34
[ -1  -1  -1  -1  -1  -1  -1  -1  -2 ]	89/-34
[ 1  1  1  1  1  1  1  1  1  1  0 ]	55/89
[ -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  0 ]	55/-89
